Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts
2022-09-07,3979.8701171875,1.8341016392734,1,0.0449,0.865,0.0901,0.0493,854
2022-09-08,4006.179931640625,0.6610721877456038,1,0.0508,0.8712,0.0767,0.0343,771
2022-09-09,4067.360107421875,1.5271449816332885,1,0.0385,0.885,0.0765,0.0474,681
2022-09-12,4110.41015625,1.05842727693497,0,0.0402,0.875,0.0829,0.0665,556
2022-09-13,3932.68994140625,-4.32366134006168,1,0.0529,0.8688,0.077,0.0356,781
2022-09-14,3946.010009765625,0.3387012085323881,0,0.039,0.8902,0.0695,0.0391,783
2022-09-15,3901.35009765625,-1.1317739184353417,0,0.0467,0.8789,0.0731,0.0469,750
2022-09-16,3873.330078125,-0.7182134089448455,1,0.0502,0.8833,0.0665,0.0251,721
2022-09-19,3899.889892578125,0.6857100716286535,0,0.0375,0.8863,0.0762,0.0495,494
2022-09-20,3855.929931640625,-1.127210309736182,0,0.0342,0.9034,0.0625,0.0494,665
2022-09-21,3789.929931640625,-1.7116493600784488,0,0.0489,0.8723,0.076,0.0383,699
2022-09-22,3757.989990234375,-0.8427580979689431,0,0.0454,0.8968,0.0565,0.0131,770
2022-09-23,3693.22998046875,-1.7232619015461026,0,0.0544,0.8716,0.074,0.0207,715
2022-09-26,3655.0400390625,-1.0340526208282077,0,0.0368,0.8982,0.0619,0.0357,625
2022-09-27,3647.2900390625,-0.2120359809242411,1,0.0496,0.866,0.0716,0.0375,625
2022-09-28,3719.0400390625,1.9672139926234733,0,0.0472,0.8714,0.0814,0.0422,725
2022-09-29,3640.469970703125,-2.1126437880238824,0,0.0425,0.8717,0.0847,0.054,908
2022-09-30,3585.6201171875,-1.5066695771983274,1,0.0497,0.8609,0.0863,0.058,951
2022-10-03,3678.429931640625,2.5883894952576147,1,0.0428,0.8643,0.091,0.0604,1030
2022-10-04,3790.929931640625,3.058370067955152,0,0.0431,0.8748,0.08,0.0519,996
2022-10-05,3783.280029296875,-0.2017948757084831,0,0.0491,0.8665,0.0833,0.0508,949
2022-10-06,3744.52001953125,-1.0245080846639998,0,0.045,0.8641,0.0898,0.0662,934
2022-10-07,3639.659912109375,-2.800361778677352,0,0.0474,0.8702,0.0789,0.0381,872
2022-10-10,3612.389892578125,-0.749246363390188,0,0.0571,0.8604,0.081,0.0378,712
2022-10-11,3588.840087890625,-0.6519175777754405,0,0.0515,0.8773,0.07,0.0248,816
2022-10-12,3577.030029296875,-0.3290773148014958,1,0.0489,0.8822,0.0688,0.029,700
2022-10-13,3669.909912109375,2.596564246086497,0,0.0517,0.8634,0.085,0.0438,999
2022-10-14,3583.070068359375,-2.366266361565439,1,0.0585,0.867,0.0733,0.0282,809
2022-10-17,3677.949951171875,2.6480052302171098,1,0.0309,0.8775,0.0916,0.0711,567
2022-10-18,3719.97998046875,1.1427569666488724,0,0.0484,0.867,0.0846,0.0402,650
2022-10-19,3695.159912109375,-0.6672097293450308,0,0.0499,0.8655,0.0817,0.0368,690
2022-10-20,3665.780029296875,-0.7950909706564868,1,0.0506,0.8692,0.0802,0.0499,820
2022-10-21,3752.75,2.372481982226482,1,0.0512,0.8516,0.0902,0.0649,706
2022-10-24,3797.340087890625,1.1881976654619877,1,0.0365,0.8813,0.0806,0.0691,592
2022-10-25,3859.110107421875,1.6266654579669917,0,0.0462,0.8707,0.0755,0.0509,787
2022-10-26,3830.60009765625,-0.7387716072364547,0,0.0502,0.868,0.0818,0.0418,821
